"stocklong","reference","year","n","n_sd","n_units","catch","sp","sp_sd","prey1","prey1_sd1","prey1_sd2","prey1_name"
"Elegant tern San Diego Bay [breeding pairs]","Velarde et al. 2015",2005,3152,0.167250344900775,"breeding pairs",NA,-2598,-0.137854186564788,2002.5,1,1624.61432880769,"Northern anchovy"
"Elegant tern San Diego Bay [breeding pairs]","Velarde et al. 2015",2006,554,0.0293961583359864,"breeding pairs",NA,4555,0.241695850578372,1263.6,0.631011235955056,885.714328807692,"Northern anchovy"
"Elegant tern San Diego Bay [breeding pairs]","Velarde et al. 2015",2007,5109,0.271092008914358,"breeding pairs",NA,1664,0.0882945983232516,213.2,0.106466916354557,-164.685671192308,"Northern anchovy"
"Elegant tern San Diego Bay [breeding pairs]","Velarde et al. 2015",2008,6773,0.35938660723761,"breeding pairs",NA,2821,0.149686936219888,146.6,0.0732084893882647,-231.285671192308,"Northern anchovy"
"Elegant tern San Diego Bay [breeding pairs]","Velarde et al. 2015",2009,9594,0.509073543457498,"breeding pairs",NA,9252,0.490926456542502,18.7,0.00933832709113608,-359.185671192308,"Northern anchovy"
"Elegant tern San Diego Bay [breeding pairs]","Velarde et al. 2015",2010,18846,1,"breeding pairs",NA,-17266,-0.916162580919028,15,0.00749063670411985,-362.885671192308,"Northern anchovy"
"Elegant tern San Diego Bay [breeding pairs]","Velarde et al. 2015",2011,1580,0.0838374190809721,"breeding pairs",NA,-1580,-0.0838374190809721,15.6,0.00779026217228464,-362.285671192308,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1983,0.1094,0.619479048697622,"cpue",NA,-0.0281,-0.159116647791619,550.127451,0.261144712332669,84.7337596086956,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1984,0.0813,0.460362400906002,"cpue",NA,-0.0131,-0.0741789354473386,415.5,0.197237254343492,-49.8936913913043,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1985,0.0682,0.386183465458664,"cpue",NA,-0.0053,-0.0300113250283126,550.127451,0.261144712332669,84.7337596086956,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1986,0.0629,0.356172140430351,"cpue",NA,-0.0035,-0.0198187995469988,2106.6,1,1641.2063086087,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1987,0.0594,0.336353340883352,"cpue",NA,0.0033,0.0186862967157418,483.4,0.229469287002753,18.0063086086956,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1988,0.0627,0.355039637599094,"cpue",NA,0.0091,0.051528878822197,703.9,0.334140320896231,238.506308608696,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1989,0.0718,0.406568516421291,"cpue",NA,0.0038,0.0215175537938845,173.9,0.0825500806987563,-291.493691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1990,0.0756,0.428086070215176,"cpue",NA,-0.0024,-0.0135900339750849,76,0.036077091047185,-389.393691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1991,0.0732,0.414496036240091,"cpue",NA,0.0042,0.0237825594563986,394.8,0.187410994018798,-70.5936913913043,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1992,0.0774,0.438278595696489,"cpue",NA,-0.001,-0.0056625141562854,142.2,0.0675021361435488,-323.193691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1993,0.0764,0.432616081540204,"cpue",NA,0.0043,0.0243488108720272,128.4,0.0609512959270863,-336.993691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1994,0.0807,0.456964892412231,"cpue",NA,0.00380000000000001,0.0215175537938846,369.4,0.175353650431976,-95.9936913913044,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1995,0.0845,0.478482446206116,"cpue",NA,0.0106,0.0600226500566251,146.2,0.0694009304091902,-319.193691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1996,0.0951,0.538505096262741,"cpue",NA,0.0052,0.029445073612684,452.6,0.214848571157315,-12.7936913913043,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1997,0.1003,0.567950169875425,"cpue",NA,0.0086,0.0486976217440543,261.4,0.12408620525966,-203.993691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1998,0.1089,0.616647791619479,"cpue",NA,0.0246,0.139297848244621,100,0.0474698566410329,-365.393691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",1999,0.1335,0.7559456398641,"cpue",NA,0.011,0.0622876557191392,197.6,0.0938004367226811,-267.793691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",2000,0.1445,0.818233295583239,"cpue",NA,0.00290000000000001,0.0164212910532277,186.2,0.0883888730656033,-279.193691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",2001,0.1474,0.834654586636467,"cpue",NA,-0.000100000000000017,-0.000566251415628634,371.7,0.176445457134719,-93.6936913913044,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",2002,0.1473,0.834088335220838,"cpue",NA,0.027,0.152887882219706,164.3,0.0779929744612171,-301.093691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",2003,0.1743,0.986976217440544,"cpue",NA,-0.0242,-0.137032842582106,127.6,0.060571537073958,-337.793691391304,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",2004,0.1501,0.849943374858437,"cpue",NA,0.0265,0.150056625141563,599.6,0.284629260419634,134.206308608696,"Northern anchovy"
"Common thresher shark West Coast US [cpue]","NMFS unpublished",2005,0.1766,1,"cpue",NA,-0.000600000000000017,-0.00339750849377133,2002.5,0.950583879236685,1537.1063086087,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1965,7.16,0.543659832953683,"abundance index",NA,0.19,0.014426727410782,1976.3,0.938146776796734,1398.87516339394,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1966,7.35,0.558086560364465,"abundance index",NA,-1.59,-0.120728929384966,2093.6,0.993828918636666,1516.17516339394,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1967,5.76,0.437357630979499,"abundance index",NA,3.58,0.271829916476841,550.127451,0.261144712332669,-27.2973856060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1970,6.01,0.456340167046317,"abundance index",NA,7.16,0.543659832953683,550.127451,0.261144712332669,-27.2973856060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1971,13.17,1,"abundance index",NA,0,0,550.127451,0.261144712332669,-27.2973856060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1972,13.17,1,"abundance index",NA,-4.69,-0.356112376613516,399.2,0.189499667711004,-178.224836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1973,8.48,0.643887623386484,"abundance index",NA,-1.99,-0.151100987091875,550.127451,0.261144712332669,-27.2973856060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1974,6.49,0.492786636294609,"abundance index",NA,-4.44,-0.337129840546697,550.127451,0.261144712332669,-27.2973856060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1975,2.05,0.155656795747912,"abundance index",NA,2.34,0.177676537585421,1892.7,0.898461976644831,1315.27516339394,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1979,4.36,0.331055429005315,"abundance index",NA,1.46,0.11085801063022,453.1,0.21508592044052,-124.324836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1980,5.82,0.441913439635535,"abundance index",NA,0.149999999999999,0.0113895216400911,550.127451,0.261144712332669,-27.2973856060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1981,5.97,0.453302961275626,"abundance index",NA,-4.08,-0.309794988610478,634.5,0.301196240387354,57.0751633939394,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1982,1.89,0.143507972665148,"abundance index",NA,-0.86,-0.0652999240698557,330.5,0.156887876198614,-246.924836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1983,1.03,0.0782080485952923,"abundance index",NA,0.0600000000000001,0.00455580865603645,550.127451,0.261144712332669,-27.2973856060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1984,1.09,0.0827638572513288,"abundance index",NA,4.88,0.370539104024298,415.5,0.197237254343492,-161.924836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1985,5.97,0.453302961275626,"abundance index",NA,-1.93,-0.146545178435839,550.127451,0.261144712332669,-27.2973856060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1986,4.04,0.306757782839787,"abundance index",NA,-0.83,-0.0630220197418375,2106.6,1,1529.17516339394,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1987,3.21,0.24373576309795,"abundance index",NA,-1.84,-0.139711465451784,483.4,0.229469287002753,-94.0248366060606,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1988,1.37,0.104024297646166,"abundance index",NA,2.28,0.173120728929385,703.9,0.334140320896231,126.475163393939,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1989,3.65,0.277145026575551,"abundance index",NA,-0.63,-0.0478359908883827,173.9,0.0825500806987563,-403.524836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1990,3.02,0.229309035687168,"abundance index",NA,1.77,0.134396355353075,76,0.036077091047185,-501.424836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1991,4.79,0.363705391040243,"abundance index",NA,-1.11,-0.0842824601366742,394.8,0.187410994018798,-182.624836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1992,3.68,0.279422930903569,"abundance index",NA,-1.64,-0.12452543659833,142.2,0.0675021361435488,-435.224836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1993,2.04,0.154897494305239,"abundance index",NA,0.0600000000000001,0.00455580865603645,128.4,0.0609512959270863,-449.024836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1994,2.1,0.159453302961276,"abundance index",NA,1.04,0.0789673500379651,369.4,0.175353650431976,-208.024836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1995,3.14,0.238420652999241,"abundance index",NA,-0.54,-0.041002277904328,146.2,0.0694009304091902,-431.224836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1996,2.6,0.197418375094913,"abundance index",NA,0.19,0.0144267274107821,452.6,0.214848571157315,-124.824836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1997,2.79,0.211845102505695,"abundance index",NA,0.92,0.0698557327258922,261.4,0.12408620525966,-316.024836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1998,3.71,0.281700835231587,"abundance index",NA,6.52,0.495064540622627,100,0.0474698566410329,-477.424836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",1999,10.23,0.776765375854214,"abundance index",NA,-5.48,-0.416097190584662,197.6,0.0938004367226811,-379.824836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",2000,4.75,0.360668185269552,"abundance index",NA,5.29,0.40167046317388,186.2,0.0883888730656033,-391.224836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",2001,10.04,0.762338648443432,"abundance index",NA,-0.0299999999999994,-0.00227790432801817,371.7,0.176445457134719,-205.724836606061,"Northern anchovy"
"Cutthroat trout Wilson and Tasks Rivers [abundance index]","OR Native Fish Status Report Vol II",2002,10.01,0.760060744115414,"abundance index",NA,3.14,0.238420652999241,164.3,0.0779929744612171,-413.124836606061,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1965,11.95,1,"abundance index",NA,-10.88,-0.910460251046025,1976.3,0.943972105464272,1486.17724089286,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1966,1.07,0.0895397489539749,"abundance index",NA,2.91,0.243514644351464,2093.6,1,1603.47724089286,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1967,3.98,0.333054393305439,"abundance index",NA,-2.91,-0.243514644351464,550.127451,0.262766264329385,60.0046918928571,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1968,1.07,0.0895397489539749,"abundance index",NA,1.9,0.158995815899582,465.1,0.22215322888804,-25.0227591071428,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1969,2.97,0.248535564853557,"abundance index",NA,-1.9,-0.158995815899582,1173.8,0.560661062285059,683.677240892857,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1970,1.07,0.0895397489539749,"abundance index",NA,0.92,0.0769874476987448,550.127451,0.262766264329385,60.0046918928571,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1971,1.99,0.16652719665272,"abundance index",NA,-0.92,-0.0769874476987448,550.127451,0.262766264329385,60.0046918928571,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1972,1.07,0.0895397489539749,"abundance index",NA,0.95,0.0794979079497908,399.2,0.19067634696217,-90.9227591071428,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1973,2.02,0.169037656903766,"abundance index",NA,0,0,550.127451,0.262766264329385,60.0046918928571,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1979,2.99,0.250209205020921,"abundance index",NA,0,0,453.1,0.216421474971341,-37.0227591071428,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1984,1.06,0.0887029288702929,"abundance index",NA,0.95,0.0794979079497908,415.5,0.198461979365686,-74.6227591071428,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1985,2.01,0.168200836820084,"abundance index",NA,2.97,0.248535564853557,550.127451,0.262766264329385,60.0046918928571,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1988,1.06,0.0887029288702929,"abundance index",NA,0.94,0.0786610878661088,703.9,0.33621513183034,213.777240892857,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1989,2,0.167364016736402,"abundance index",NA,0,0,173.9,0.0830626671761559,-316.222759107143,"Northern anchovy"
"Cutthroat trout Nestucca River [abundance index]","OR Native Fish Status Report Vol II",1990,2,0.167364016736402,"abundance index",NA,3.04,0.254393305439331,76,0.0363011081390906,-414.122759107143,"Northern anchovy"
