"outfile","dataset","framework","covariate","type","stockid","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi"
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","WMARLINATL",0.0916074243843961,0.00634333977173516,0.0799812690202609,0.10492356904486,1.12776109745835,0.0464633934415022,1.04027278271621,1.2226072950016,0.053212984300013,0.0507812136914047,-0.0463181945351402,0.152744163135166,"none",0.00965106682108285,0.000934750336732974,0.00798235451730613,0.011668623660233
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","YTROCKNPCOAST",0.250662994754021,0.0849036540658308,0.12905328037561,0.48686818929501,0.923762121620627,0.084804859098028,0.771640814828927,1.10587263003996,-0.0336021882984229,0.071486331265358,-0.173715397578525,0.106511020981679,"none",0.0799458348508437,0.00905528201309398,0.0640295451748274,0.0998185523971372
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","AFPENWCAPE",0.212524580914336,0.152287992909902,0.0521741591487582,0.865690951799254,0.650138634311919,0.135919647029699,0.431567101839211,0.97940793453354,0.0368248480430203,0.419993942597692,-0.786363279448457,0.860012975534498,"none",0.117161120824759,0.0190342348324875,0.0852104848495378,0.16109200947691
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","ALBANATL",0.121920063906901,0.00426669255859733,0.11383770682647,0.130576259812767,1.13497288659558,0.0262008686721304,1.08476364913492,1.18750610267443,-0.0020618035451458,0.0500580170288181,-0.100175516921629,0.0960519098313376,"none",0.00604638473399923,0.00055183092815949,0.00505601516852265,0.00723074736388129
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","ALBANPAC",0.2764113908419,0.0524105370088581,0.190614578252535,0.400825884817326,1.05122854869111,0.0604984116817783,0.939094784831623,1.17675178206995,0.0414381267935045,0.227596253879064,-0.404650530809461,0.48752678439647,"none",0.0229504426307554,0.00377585656085007,0.0166244378969907,0.0316836467020001
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","APUFFHERNYKEN",0.204886498574388,0.0836398037016896,0.0920502881158916,0.456038521522299,0.515676735524832,0.0665053749651911,0.400496253763298,0.66398247939346,-0.00540913759909857,0.398334542631745,-0.786144841157319,0.775326565959122,"none",0.0559628718914651,0.00844864485719403,0.0416286951805393,0.0752327935516128
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","ARCTERFOULA",0.145477473283678,0.153433483566475,0.0184088386291673,1.14964858236472,0.165554681633995,0.188292206223207,0.0178162728886185,1.53838868445053,0.322809310750075,0.364173786528786,-0.390971310846344,1.0365899323465,"none",0.120245607983725,0.0168151971673705,0.0914186172297462,0.158162600545997
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","ARFLOUNDPCOAST",0.0710799021529427,0.0629542004787916,0.0125267657485806,0.403324576468941,2.60527410176824,3.71010695878483,0.159829118550451,42.4669372321027,0.168017430316473,0.229771114583088,-0.282333954266379,0.618368814899324,"none",0.0406540032626624,0.00447393314938629,0.0327663225536135,0.0504404477669497
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","BLACKROCKCAL",0.139212541111628,0.039745429312492,0.079552591780784,0.243614081815976,2.41868906064294,1.10992411126519,0.983922297712175,5.94564914899933,0.0391312446942718,0.125081683237982,-0.206028854452173,0.284291343840717,"none",0.0406324107127089,0.00471456610214971,0.0323672738229591,0.0510080895090758
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","BLUEFISHATLC",0.223335566556705,0.0344555367950332,0.165057276149994,0.302190708902028,1.51115123851743,0.296234200136778,1.02906311357933,2.2190845590898,0.0338049124608677,0.279581006222185,-0.514173859734614,0.58178368465635,"none",0.0311050871910635,0.00443091701413535,0.0235274905585988,0.0411232318531334
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","BRACORFIF",0.21430678086722,0.272898657833562,0.017664215279034,2.6000247166475,0.986287527461305,0.5623147116391,0.322624125698979,3.01515915686157,-0.0491245958865177,0.399983237247167,-0.833091740890965,0.73484254911793,"none",0.2021308318591,0.0357456796387839,0.142922196067046,0.285867935928479
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","BRACORFIS",0.529453956287629,0.178577511679224,0.2733533435864,1.02549135909881,0.521337873168765,0.0727209289594658,0.396628385782337,0.685259017616775,0.132584097236907,0.317073108120139,-0.488879194678565,0.754047389152379,"none",0.204808541801464,0.0227226714582709,0.164781705862009,0.254558226445165
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","CGANNETWCAPE",0.914177792377037,0.621462805351597,0.241195282613388,3.46491451665301,0.761078501674146,0.0961792678453814,0.594099450643744,0.97498909497883,-0.0136799206274256,0.416620888222792,-0.830256861544099,0.802897020289248,"none",0.289167372358476,0.0511293420454884,0.204475225032929,0.408938389593356
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","CHTRACCH",0.23248857569513,0.0338434949439959,0.174779078166283,0.309252905987561,1.16058993203811,0.123893436518099,0.941479842545391,1.43069339297435,-0.0761783171223428,0.287579062029716,-0.639833278700587,0.487476644455901,"none",0.0299849972244417,0.0047757918241477,0.0219446340833014,0.0409712941731818
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","CMACKPCOAST",0.159786069518521,0.0456067252093253,0.0913232560283249,0.279573781340633,0.38791646486117,0.0606187558061713,0.2855752652631,0.526933533868037,-0.47262493659803,0.279784990810553,-1.02100351858671,0.0757536453906539,"none",0.03345831755451,0.00477564410570546,0.0252933496645498,0.0442590257291001
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","COD3M",0.537117628143368,0.17036402023596,0.288455400308257,1.00013848294765,1.57786626757126,0.592654531051139,0.755698782393619,3.29451630245247,0.33486703244441,0.339751176534789,-0.331045273563776,1.0007793384526,"none",0.110123793466933,0.0167349561355819,0.081757196576533,0.148332506438078
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","COD3NO",0.783716736847815,0.215130590630643,0.457614343115451,1.34220426622517,0.709948651883967,0.0999544458618763,0.538744862865551,0.935558040648357,-0.491312905999737,0.299819484232174,-1.0789590950948,0.096333283095324,"none",0.174225360267796,0.024494233048207,0.132263279340387,0.229500404888075
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","COD3Pn4RS",0.163694886594846,0.0304530115738891,0.11367860906437,0.235717309684238,5.02404296898402,1.27481699851278,3.05536239445235,8.26121569082217,-0.317729429666855,0.296718817286572,-0.899298311548536,0.263839452214826,"none",0.0876519592823087,0.00979555300343751,0.0704099071013842,0.109116263354315
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","COD3Ps",1.20339828549058,0.327493513146132,0.705925135766532,2.05144619471463,0.773012332227219,0.0696238990858089,0.647916061567041,0.922261541611029,-0.354071356146232,0.370803041021138,-1.08084531654766,0.372702604255199,"none",0.304059783699103,0.0422083723114001,0.231630844881247,0.399136618055096
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","COD4TVn",0.178912800059841,0.0694348176200804,0.0836161030554939,0.382818486577981,3.20848506920269,2.83718077120283,0.567009811267168,18.1555525755198,-0.636666356508254,0.428996013462487,-1.47749854289473,0.204165829878221,"none",0.0881653868332837,0.0103910962828426,0.0699800737395203,0.111076411042316
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","COMGUIFIUU",0.29774292333335,0.205950607995517,0.0767448595617809,1.15513728087187,0.775087521324141,0.0907021438410072,0.616225648016731,0.974903702314075,0.104202369118978,0.419207931672204,-0.717445176958542,0.925849915196499,"none",0.105083896233151,0.0193502127679622,0.0732474508781277,0.15075780952313
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","mammals","GSEALSABLEISL",0.101975695520913,0.0168136482895877,0.0738157196304978,0.140878427102369,5.15649970129984,1.33523326560498,3.10412566815686,8.56585461157999,-0.32362551739444,0.25361936763223,-0.820719477953611,0.17346844316473,"none",0.0393287804592793,0.00634793500855344,0.028662771777299,0.05396383100811
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","GUACORPERU",0.0191974994170349,0.0274604952302117,0.00116317810370681,0.316842264045876,0.0760896076383465,0.134730807744019,0.00236639336986038,2.44660438298097,-1.26606905967733,0.35261139286604,-1.95718738969477,-0.574950729659888,"negative",0.0671340849567693,0.00742104198594957,0.0540566360599071,0.083375246620747
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","HAKENRTN",0.645980051916507,0.0396026461537141,0.572841049697269,0.728457270467226,1.81320464197045,0.149894180299839,1.54197849170626,2.13213808840173,0.351597904116648,0.0910525737535254,0.173134859559738,0.530060948673558,"positive",0.0439898438766591,0.00541530098028706,0.0345592778959678,0.0559938309509246
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","HAKESOTH",0.605676106915483,0.0639572854340393,0.492441759566766,0.744948086472261,1.96434655784592,0.337644294348836,1.40250857005208,2.75125406126955,0.341076015757379,0.145128769939376,0.0566236266762027,0.625528404838556,"positive",0.0646353701332638,0.00808618345229421,0.0505800247227532,0.0825964616499027
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","HMACKIIa-IVa-Vb-VIa-VII-VIII",0.111572843236132,0.0454000847091253,0.0502562264075516,0.247700638063106,1.10760543634067,0.251976984032704,0.709146018662702,1.72995373354119,-0.028234877462386,0.398242881005586,-0.808790924233335,0.752321169308564,"none",0.050934386530341,0.00657649262809958,0.039546177677411,0.0656020855513444
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","MACKNEICES",0.262218824351105,0.0543558344660747,0.174668041602092,0.39365364844883,1.63577395883654,0.322231256919751,1.11183909676085,2.40660402409226,0.409532558115436,0.135954259505349,0.143062209484952,0.676002906745921,"positive",0.0481417756789952,0.00633571165966449,0.0371961022321161,0.0623084255189939
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","MONKSGBMATL",0.48286973752721,0.0364293037439993,0.416496469340847,0.559820312015138,1.04079264426426,0.0191700089799962,1.0038895460282,1.07905230474843,0.145449015569257,0.0866370008585421,-0.0243595061134854,0.315257537251999,"none",0.0182473999138528,0.00257756685080619,0.0138344178825492,0.024068060285795
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","mammals","NFURSTGEORGE",0.142936805153832,0.0963658802205413,0.0381299322079748,0.535823933705064,0.609285888191348,0.0909814734317031,0.45468781042522,0.816448747992494,-0.250759979050986,0.429673053840928,-1.09291916457921,0.591399206477233,"none",0.0781076313061036,0.00892873310609081,0.0624292488045492,0.0977234579155413
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","mammals","NFURSTPAUL",0.062102821707366,0.0718768874658617,0.00642576963119073,0.600202105798524,0.584653884598927,0.206637641456046,0.292447674453682,1.16882503995002,-0.025083160968595,0.442526576647252,-0.892435251197209,0.842268929260019,"none",0.0762242103347539,0.00841782448987074,0.0613887402565571,0.0946448846624802
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","PACBTUNA",0.26606446873433,0.0319726223104796,0.210231222351234,0.336725918877129,1.652280795242,0.237460942209825,1.24666400931351,2.18986976918414,-0.0768061413970231,0.11849369680819,-0.309053787141076,0.15544150434703,"none",0.0470701633350892,0.00432819428916863,0.0393074261857133,0.056365946371662
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","PERBOOPERU",0.613531819125772,0.170596795762005,0.355754353943089,1.05809328517732,0.560984659508696,0.0409576970770449,0.486186957778543,0.647289655078395,-0.150834574598927,0.28717539275177,-0.713698344392397,0.412029195194542,"none",0.177713305256081,0.0173466676993012,0.146768308891268,0.215182821847723
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","birds","PERPELPERU",0.432785467015561,0.19547622044825,0.178567897886778,1.04891899762766,0.362945569122703,0.0773479100171726,0.239021652659962,0.551119468382239,-0.095183009938291,0.333941496888248,-0.749708343839258,0.559342323962676,"none",0.184505858845983,0.0180031288927925,0.152388707074551,0.223391959955667
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","mammals","PHSEALJFUCA",0.509530307681738,0.201328925978574,0.234872168056268,1.10537206938904,0.772087185333428,0.0838568063437184,0.624043962782976,0.955251003627459,0.16607701384934,0.378160192906519,-0.575116964247438,0.907270991946117,"none",0.148286770061978,0.0265561294065493,0.104390521490843,0.210641405573806
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","mammals","PHSEALOR",0.516670972111524,0.159936790445727,0.281655123668537,0.947786391902541,0.869038864384745,0.0358386542801194,0.801559010327304,0.942199561206032,0.245879966377833,0.39454019979075,-0.527418825212037,1.0191787579677,"none",0.0758298418474167,0.0132836589141373,0.0537930677645823,0.106894162269551
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","mammals","PHSEALSJI",0.279490097621221,0.130088492487465,0.112245235403843,0.695929002128895,0.79457436026981,0.0880153418764002,0.639506341128741,0.987243399156661,0.104459078013426,0.413598083176472,-0.706193165012459,0.915111321039311,"none",0.0850151759287209,0.0151568326250766,0.0599429598334961,0.120574295267826
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","mammals","PHSEALWA",0.460964057461366,0.157516766082396,0.235937121574553,0.900612251489649,0.759156269885631,0.0637092589682588,0.64401512549996,0.894883084709011,-0.0758355571938474,0.330453774504524,-0.723524955222714,0.571853840835019,"none",0.110569447928187,0.0185110912067854,0.079639365606672,0.153512056782629
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","POLL5YZ",0.141854689040373,0.0355370484719404,0.0868158649725376,0.23178658427358,0.945692105835512,0.0966429855352209,0.77403650108697,1.15541522626349,0.14785967610714,0.334804510583353,-0.508357164636231,0.804076516850512,"none",0.033872238890412,0.0041960258422229,0.0265703212521146,0.043180831596375
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","POLLNS-VI-IIIa",0.325471481290461,0.114662252189575,0.163167124055828,0.649221990927302,3.19135273453187,2.25876967921861,0.797079976373237,12.7775537939683,-0.272779391282869,0.0944841189831385,-0.45796826448982,-0.0875905180759172,"negative",0.0802334597223737,0.010184874706914,0.0625606990728591,0.102898595354963
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","SHAKE4VWX",0.429955045259841,0.125379967111538,0.242771705490881,0.761461639735179,1.12451870953843,0.168530696569546,0.838292275500771,1.50847426972482,0.29897641342139,0.273174522229032,-0.236445650147512,0.834398476990292,"none",0.106841746195618,0.0168396578661905,0.0784473009416693,0.145513721862997
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","SSTHORNHPCOAST",0.0482883203809892,0.0130481330550884,0.0284336183862596,0.0820072160194664,0.931158859535443,0.00737261403524227,0.916820082979984,0.945721890027879,0.00575494930717988,0.337378681140485,-0.655507265728171,0.667017164342531,"none",0.0015197106387641,0.000241714957092935,0.00111268445626992,0.0020756292698786
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","STMARLINNEPAC",0.346793117349719,0.0742541166921153,0.227934914467782,0.527630734071394,4.99961500680003,3.34660440722966,1.34634156669938,18.5659797145677,0.352441090051368,0.257850105462991,-0.152945116656094,0.857827296758829,"none",0.095293851971481,0.0180548290189071,0.0657338702016883,0.13814671486252
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","WHAKE4T",0.0324876038589661,0.0176989170283883,0.0111682002781633,0.0945044302760914,5.34270601989364,2.96775537163464,1.79857645503701,15.8706111909045,-0.117368010276113,0.404464671761661,-0.910118766928968,0.675382746376743,"none",0.0717899699738494,0.0088522935141519,0.0563769652954185,0.091416765018124
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","WHAKEGBGOM",0.353346301194136,0.0257061842648748,0.306389529077638,0.407499593551514,1.53590390127519,0.100639580418825,1.35079152511999,1.74638406451564,0.0584953911360482,0.0777836958755494,-0.0939606527800286,0.210951435052125,"none",0.0305946951878445,0.0035064510079206,0.0244392753324825,0.0383004553491414
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","WHITNS-VIId",0.277107079095323,0.157751758989114,0.0907958422169508,0.84572521615319,0.931916028685294,0.200406452539011,0.611398592356036,1.42046039257944,-0.0571605392638496,0.361679598124195,-0.766052551587271,0.651731473059572,"none",0.128899515486944,0.0182545917967352,0.0976569031215931,0.170137333477402
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","WMARLINATL",0.0916013729457676,0.00652121900914499,0.0796714537877452,0.105317665570705,1.12351078165272,0.0490169945018957,1.03143054359763,1.22381141835016,-0.0578388626297766,0.129242226654583,-0.311153626872759,0.195475901613206,"none",0.00988508265980763,0.00094974082713384,0.00818835948613746,0.0119333865784296
"composite_pella_0.55p_random_sst.Rdata","composite","random","sst","fish","YTROCKNPCOAST",0.246425326045717,0.0857434779140514,0.124596275593906,0.487377660586416,0.918203815868596,0.0838375932556484,0.767746396827188,1.0981467981613,-0.0189684049992548,0.357185407745151,-0.719051804179751,0.681114994181242,"none",0.0803202478255028,0.00910496347900391,0.0643180015020186,0.100303835008737
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","AFPENWCAPE",0.197181301323283,0.162598594233333,0.039168735253443,0.992640312227736,0.682552218944575,0.200253138594456,0.384059349302848,1.21303525726384,0.139280943958675,0.487359712728387,-0.815944092988964,1.09450598090631,"none",0.116917747110185,0.018966556769448,0.0850736023649182,0.160681565248473
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","ALBANATL",0.122070936152256,0.00416134335237071,0.114181216018603,0.130505821996678,1.13515391189762,0.0255395963956453,1.08618396778356,1.18633163618304,-0.0154629151143641,0.0212453406685838,-0.0571037828247884,0.0261779525960601,"none",0.00597081780658686,0.000540572264426778,0.00499997994263335,0.00713016165834429
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","ALBANPAC",0.274012798703612,0.0505764147424703,0.190834053794658,0.393446622132637,1.05497374387259,0.0599544869543593,0.943771183940321,1.17927906594246,0.0749345066396888,0.0672885766938478,-0.0569511036802529,0.206820116959631,"none",0.0219477683069702,0.00356039697867593,0.0159699939477424,0.0301631005767879
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","APUFFHERNYKEN",0.237467525402766,0.0857871767037569,0.116975451650475,0.482074014891693,0.527346510317279,0.0561304442903905,0.428048552778613,0.649679435051477,-0.183527414699154,0.220106506697847,-0.614936167826935,0.247881338428627,"none",0.0548244388496025,0.00826509238160423,0.0407988967154938,0.0736715778402986
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","ARCTERFOULA",0.0597713930977844,0.0411850866783183,0.0154870163158127,0.230684811069911,0.253321468561925,0.0750952421921858,0.141688652878166,0.452906885137442,1.54780339057702,0.654298848232228,0.265377648041857,2.83022913311219,"positive",0.115062120600124,0.0156579661247295,0.0881244512463687,0.15023403164219
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","ARFLOUNDPCOAST",0.107622954414058,0.0640247558829294,0.033536436353312,0.345376598598154,1.58796086543117,0.772112731877035,0.612284487873623,4.11837921763812,0.264911325433555,0.120335508408782,0.0290537289523421,0.500768921914767,"positive",0.0381738111107488,0.00416510287311106,0.0308240813449381,0.0472760189804791
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","BLACKROCKCAL",0.12661232805094,0.03917980924976,0.0690350052463987,0.232210913249914,2.92048312933506,1.78400921745333,0.882021820262073,9.67008016445269,-0.127561689803796,0.10464578651321,-0.332667431369688,0.0775440517620964,"none",0.0391888620279361,0.00449526927246633,0.0312983452967458,0.0490686294270099
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","BLKVEDOY",0.00641822639482957,0.0482554792610247,2.5558348052114e-09,16117.4853598881,0.0865192427382946,0.787423969627674,1.54904377928685e-09,4832387.22113725,-1.23719960476709,1.24986673223508,-3.68693839994785,1.21253919041366,"none",0.0552973794491536,0.00833639083594636,0.0411508465953816,0.074307102451857
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","BLUEFISHATLC",0.205539675432175,0.0341346497375998,0.148433261302805,0.284616519275828,1.64519452054971,0.403934172624645,1.01677134821015,2.66201935687054,-0.0677586963435809,0.0723740628066763,-0.209611859444667,0.0740944667575047,"none",0.0298465821091691,0.0039190469234842,0.0230740776661186,0.0386068936964458
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","BRACORFIF",0.0196057648654023,0.047400527565249,0.000171557748012704,2.24056342782594,5.05286544820527,1.13341716790374,3.25536510922056,7.84288348036627,1.32071062187422,1.00213320405407,-0.643470458071757,3.2848917018202,"none",0.166856314894626,0.029500266650524,0.117990513583185,0.235959900289665
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","BRACORFIS",0.29324785437491,0.130593796102556,0.122505976163815,0.701960074017095,0.382430289085333,0.0787819386710387,0.255386919809896,0.572671952497639,-1.38200477229478,0.640231519714484,-2.63685855093517,-0.127150993654392,"negative",0.196265958307808,0.021673942067827,0.158067941582745,0.243694742936332
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","CGANNETWCAPE",0.217413751195766,0.165175589899406,0.0490447360263114,0.963788227622547,0.373971802180235,0.129799430650151,0.189406746183691,0.738383989186416,1.21218581016155,0.283806381554049,0.655925302315619,1.76844631800749,"positive",0.237370963453154,0.0419616404916296,0.167861956941311,0.335662560578739
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","CHTRACCH",0.233652253393032,0.0298776082704102,0.181854072169748,0.300204305926582,1.20477989849729,0.115828808920811,0.997862715406012,1.45460350548578,-0.187120868519089,0.11365202432993,-0.409878836205752,0.0356370991675749,"none",0.0276202382546056,0.0043671416643479,0.0202599426215275,0.037654477877473
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","CMACKPCOAST",0.113070949976582,0.042576892653695,0.0540536482374187,0.236525010716228,0.317799860851125,0.0940611402201838,0.177915515070498,0.567666914922934,-0.324542685486613,1.23580515389139,-2.74672078711373,2.09763541614051,"none",0.0356985879338958,0.0049505017828073,0.0272024795420551,0.0468482727283696
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","COD3M",0.533002785181182,0.15589420666648,0.300443627975934,0.945574951696608,1.46590873860571,0.448561168419054,0.804708308199426,2.67039423853944,-0.342428924717547,0.327166879029146,-0.983676007614674,0.298818158179579,"none",0.110717930933896,0.0163244628768388,0.082930231219286,0.147816544703328
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","COD3NO",0.409360958630468,0.239793209605565,0.129862901780692,1.29041005670621,0.840139835134717,0.0646108882779741,0.722584741047678,0.976819606731243,-1.74810701641255,0.745051178615515,-3.20840732649896,-0.287806706326144,"negative",0.157027076895757,0.0213686714435238,0.120264817909542,0.20502673439353
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","COD3Pn4RS",0.176540382344226,0.0279807677776365,0.129398843769965,0.240856144384496,5.04212627400731,1.24988494437871,3.1017500383696,8.19635271976918,0.102678959446353,0.0635077546580606,-0.021796239683446,0.227154158576152,"none",0.0867339968110608,0.00957842536042175,0.0698530892586572,0.107694395232331
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","COD3Ps",1.17718165498201,0.338378125531639,0.670136214337913,2.06787309680807,0.750996256684622,0.0786261235014334,0.611672481687939,0.92205452172369,-0.0552466534595524,0.262337005403842,-0.569427184051082,0.458933877131977,"none",0.311139133536489,0.0423406590073468,0.238297063022702,0.406247392182984
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","COD4TVn",0.16191866439231,0.0247124613939892,0.120055444538619,0.21837954937692,5.177082984514,1.25583056639186,3.21811213915987,8.32854390075464,0.211491307895323,0.0831875845852344,0.0484436421082633,0.374538973682382,"positive",0.0900700836230685,0.0100743730611111,0.0723388500420518,0.112147483118
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","COMGUIFIUU",0.249032748444873,0.199194148660859,0.0519268842164287,1.19431987368089,0.890512689273694,0.0672013828756396,0.768075856113945,1.0324668370253,0.840336294882485,0.591672204087808,-0.319341225129619,2.00001381489459,"none",0.100846130937039,0.018411894113154,0.0705097229277733,0.144234606273917
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","mammals","GSEALSABLEISL",0.109998148795239,0.0515604844354626,0.0438920841700399,0.275666853537988,2.42615314454926,2.32374370353407,0.371220059563927,15.85641435358,-0.280360144926614,0.263986212797435,-0.797773122009587,0.237052832156359,"none",0.0395927122274585,0.00626015538243235,0.0290419680874546,0.0539764680136639
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","birds","GUACORPERU",0.323535677719497,0.056107205576738,0.230305876867072,0.454505704245797,0.134651602113847,0.0177513618204767,0.103990589333742,0.174352833924586,-1.07657528123569,0.118075661401996,-1.30800357758361,-0.84514698488778,"negative",0.0719278673196872,0.00698624973496346,0.0594592859443512,0.0870111037324025
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","HAKENRTN",0.611845903653265,0.0497103415629159,0.521775442557444,0.71746460121313,2.06420979332473,0.264901547539631,1.60515328663133,2.65455150380063,0.00427594385957073,0.0543680297356065,-0.102285394422218,0.110837282141359,"none",0.0531237979120056,0.0064422046180875,0.0418855193158649,0.0673774123059917
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","HAKESOTH",0.637300112585674,0.0625794058431588,0.52572556453327,0.77255408696415,1.82732232072775,0.26639812478264,1.37315498567761,2.43170428586553,0.0923106775071985,0.0543410910763565,-0.0141978610024602,0.198819216016857,"none",0.0672565044413949,0.00827870065023273,0.0528392609092435,0.085607506839371
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","HMACKIIa-IVa-Vb-VIa-VII-VIII",0.116702899549155,0.0457191469289935,0.0541516359233939,0.25150794673031,1.09272757642402,0.227556706607871,0.726522206709167,1.64351969595817,-0.10765404332878,0.282178242389784,-0.660723398412757,0.445415311755196,"none",0.050727311603222,0.00654886558495107,0.0393867564207927,0.0653331316496002
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","MACKNEICES",0.243320656300032,0.0689567676962924,0.139619185666347,0.424045889536716,1.79298857375436,0.563516189206347,0.968388252818621,3.31975115998833,-0.114169071862037,0.110438689910959,-0.330628904087518,0.102290760363443,"none",0.0539267064311792,0.00696190554355355,0.0418708972276933,0.0694537222524856
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","fish","MONKSGBMATL",0.484777545128774,0.0360922500503544,0.418955975672198,0.560940246487756,1.03997921668413,0.0188359070936191,1.00370843859614,1.07756070343264,-0.0769934568279887,0.0500682529138766,-0.175127232539187,0.0211403188832095,"none",0.0178927349463766,0.00248127506951466,0.0136343419863742,0.0234811451980033
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","mammals","NFURSEALSMI",0.391777796566513,0.136243023993969,0.198163679013142,0.774560921794012,0.60718269942707,0.0749367388748122,0.476721366061319,0.773346564114609,-0.0480274233542553,0.334242972919711,-0.703143650276888,0.607088803568377,"none",0.133065251310305,0.0159043342259919,0.105274885869088,0.168191691305113
"primary_pella_0.55p_fixed_prey1.Rdata","primary","fixed","primary","mammals","NFURSTGEORGE",0.0201820377941591,0.0315630258113934,0.000941309085696834,0.432710844624791,0.903728389982739,0.0909597671088266,0.741930769300173,1.10081025973781,-1.85974792502164,0.938044481569964,-3.69831510889877,-0.0211807411445084,"negative",0.0753450496548611,0.00853114409235869,0.060349460029394,0.0940667324070254
